ANIO_ESTAD,ENT_REGIS,MES_ENTREV,DIA_ENTREV,SEXO,EDAD,ENT_RESID,MUN_RESID,PAIS_RESID,NACIONALID,PAIS_EXTRA,ESCOLARIDA,COND_ESCOL,OCUPACION,LENGUA_1,LENGUA_2,LENGUA_3,ESTIM_FAM,PRIM_VISIT,VISIT_ANIO,ANIOS_VISI,VIS_OTROS,VISO_CUANT,MEDIO_1,MEDIO_2,PLAN_VISIT,MV_ACOMP,MV_CULTURA,MV_APREND,MV_ESCOLAR,MV_LABORAL,MV_CONOCER,MV_ENTRETE,MV_EDIFICI,MV_TALLER,MV_OTRO,MEDIO_TRAN,TIEMPO_TRA,TIPO_ENTRA,PAV_NADIE,PAV_FAMILI,PAV_PAREJA,PAV_AMIGO,PAV_COMPA,PAV_ESCOLA,PAV_TURIST,PAV_OTRO,TAM_GRUPO,MENORES_12,SU_SALAS,SU_TIENDA,SU_VISGUIA,SU_AUDIOG,SU_TALLER,SU_ACADEM,SU_ACULTUR,SU_BIBLIOT,SU_ARCHIVO,SU_SILLA,SU_OTRO,OPIN_EXPOS,NIV_APREND,DUR_VIS_H,DUR_VIS_M,REPETIR_VI,RECOMIE_VI,EVAL_GRAL,M_NOVIS_1,M_NOVIS_2,M_NOVIS_3
2023,01,7,2,2,24,01,011,000,1,000,9,2,4,2,1,,2,1,,,2,,06,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,20,1,13,9,03,,
2023,01,7,2,1,65,01,005,000,1,000,9,1,2,2,1,,1,2,00,02,1,04,02,03,2,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,20,1,15,10,08,07,
2023,01,7,2,1,29,01,001,000,1,000,9,1,2,2,1,,1,2,00,03,1,10,02,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,05,0,20,1,14,8,09,,
2023,01,7,1,1,39,14,053,000,1,000,4,1,1,1,,,2,1,,,2,,11,,2,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,25,1,11,7,05,,
2023,01,7,2,1,50,01,001,000,1,000,7,1,2,1,,,2,2,00,04,1,01,04,,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,07,0,20,1,11,9,05,06,
2023,01,7,2,2,26,01,001,000,1,000,9,2,5,1,,,2,1,,,2,,05,,2,0,0,0,0,0,1,0,0,0,0,6,2,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,40,1,14,6,04,,
2023,01,7,2,2,17,01,001,000,1,000,7,2,11,1,,,2,1,,,2,,05,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,40,1,12,9,04,,
2023,01,10,1,2,51,01,001,000,1,000,3,1,11,1,,,2,1,,,2,,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,07,0,20,1,14,9,05,,
2023,01,10,1,2,40,01,001,000,1,000,9,1,4,1,,,2,1,,,2,,03,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,1,09,0,20,1,13,10,07,,
2023,01,10,1,2,68,01,001,000,1,000,3,1,11,1,,,2,1,,,2,,04,,2,0,0,0,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,06,0,10,1,13,8,07,,
2023,01,10,1,1,51,01,001,000,1,000,4,1,3,1,,,2,1,,,2,,07,,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,25,1,11,10,01,,
2023,01,7,2,1,23,01,003,000,1,000,7,1,8,1,,,2,1,,,2,,02,,2,0,0,0,0,0,0,1,1,0,0,2,2,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,20,1,15,8,09,,
2023,01,7,2,2,25,01,005,000,1,000,9,1,2,1,,,2,2,01,00,1,05,01,,2,0,0,0,0,0,0,1,0,1,0,1,2,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,10,1,15,10,06,,
2023,01,7,1,1,55,09,014,000,1,000,9,1,11,1,,,1,2,00,03,1,06,05,,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,002,001,1,1,0,0,0,0,1,0,0,0,0,2,09,0,45,1,13,9,04,01,
2023,01,7,1,2,20,14,035,000,1,000,4,1,4,1,,,2,1,,,2,,06,,2,0,0,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,40,1,14,8,05,,
2023,01,7,1,1,36,04,002,000,1,000,4,1,98,1,,,2,1,,,2,,10,,2,0,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,13,8,07,,
2023,01,7,1,2,45,10,005,000,1,000,9,1,2,1,,,1,1,,,1,02,06,,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,1,0,0,0,0,003,000,1,1,0,0,0,0,0,0,0,0,0,2,07,0,10,1,13,9,06,,
2023,01,7,1,1,32,11,007,000,1,000,7,1,2,1,,,2,1,,,1,01,11,,2,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,10,1,11,8,08,,
2023,01,7,1,2,39,01,001,000,1,000,9,1,4,1,,,1,2,01,00,1,06,07,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,15,1,15,8,07,,
2023,01,7,1,1,40,32,056,000,1,000,9,1,11,1,,,1,1,,,1,04,05,,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,25,1,11,10,04,,
2023,01,7,1,2,42,01,001,000,1,000,10,1,2,2,1,,1,1,,,1,02,07,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,11,10,08,,
2023,01,7,2,2,37,01,001,000,1,000,9,1,2,1,,,1,2,02,00,1,15,02,,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,10,0,10,1,15,10,08,,
2023,01,7,2,2,25,21,114,000,1,000,9,2,11,1,,,1,1,,,1,03,11,,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,20,2,12,9,07,,
2023,01,7,1,1,71,01,001,000,1,000,3,1,11,1,,,2,1,,,1,01,07,,2,0,0,0,0,0,0,1,0,0,0,6,2,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,08,0,25,1,13,10,08,,
2023,01,7,1,1,25,09,005,000,1,000,9,1,2,1,,,2,1,,,1,01,07,,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,15,1,13,9,04,,
2023,01,7,1,2,65,01,001,000,1,000,10,2,11,3,2,1,1,2,03,00,1,07,02,,1,0,1,0,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,10,1,20,1,14,9,07,,
2023,01,7,1,2,61,01,001,000,1,000,9,2,11,1,,,2,2,02,00,1,02,02,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,10,0,15,1,11,10,08,,
2023,01,7,2,2,39,01,001,000,1,000,7,1,98,1,,,2,1,,,2,,11,,2,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,003,001,1,0,0,0,0,0,0,0,0,0,0,1,09,0,15,1,12,10,07,05,
2023,01,7,1,1,24,01,001,000,1,000,9,2,11,2,1,,1,2,02,00,1,04,02,,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,15,10,08,09,
2023,01,7,1,2,45,01,001,000,1,000,9,1,2,2,1,,1,1,,,1,03,03,,2,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,08,0,10,1,11,10,07,06,
2023,01,7,1,2,16,01,001,000,1,000,7,2,11,1,,,2,1,,,2,,01,,2,0,0,1,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,09,0,42,1,15,9,01,,
2023,01,7,1,2,21,01,001,000,1,000,9,1,5,1,,,2,1,,,2,,02,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,25,1,12,8,08,07,
2023,01,10,1,2,43,01,001,000,1,000,9,1,2,1,,,2,1,,,1,03,03,,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,13,10,06,,
2023,01,10,1,1,40,01,001,000,1,000,10,1,3,1,,,1,2,00,02,1,03,07,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,40,1,14,10,08,,
2023,01,10,1,2,65,01,001,000,1,000,3,1,11,1,,,2,2,00,18,2,,02,,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,20,1,11,8,09,,
2023,01,10,1,1,20,01,001,000,1,000,9,2,11,2,1,,1,2,00,03,1,04,07,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,15,9,05,,
2023,01,10,1,2,69,01,001,000,1,000,4,1,4,1,,,2,1,,,2,,09,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,06,0,15,1,15,8,07,,
2023,01,10,1,2,30,23,005,000,1,000,7,2,2,2,1,,2,1,,,1,03,07,,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,2,09,0,30,1,13,9,09,,
2023,01,10,1,1,70,01,001,000,1,000,4,1,11,1,,,2,2,00,04,2,,02,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,13,10,08,,
2023,01,7,1,1,22,11,007,000,1,000,7,1,5,1,,,2,1,,,2,,03,02,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,15,8,07,,
2023,01,7,1,2,35,01,010,000,1,000,9,1,2,1,,,1,2,01,00,1,08,01,,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,005,002,1,0,0,0,0,0,0,0,0,0,0,2,09,0,15,1,12,8,02,,
2023,01,10,1,1,22,01,001,000,1,000,9,2,11,1,,,1,1,,,1,02,03,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,15,1,12,10,08,,
2023,01,10,2,1,19,01,002,000,1,000,7,1,8,1,,,2,2,01,00,2,,06,,2,0,0,0,0,0,0,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,20,1,14,8,07,,
2023,01,7,2,2,48,01,001,000,1,000,9,1,11,1,,,1,2,00,02,1,02,02,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,15,1,14,10,08,,
2023,01,7,1,2,29,01,001,000,1,000,4,1,11,1,,,1,1,,,1,03,10,,1,0,0,0,0,0,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,2,10,0,30,1,14,10,05,09,08
2023,01,7,1,1,20,01,001,000,1,000,7,1,4,1,,,1,2,06,00,1,04,01,,2,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,07,0,10,1,15,10,08,,
2023,01,7,1,2,44,01,001,000,1,000,9,1,3,2,1,,1,2,00,03,1,04,03,,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,40,1,14,9,07,,
2023,01,7,1,2,67,01,001,000,1,000,4,1,11,1,,,2,2,00,05,1,02,10,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,15,1,14,8,02,,
2023,01,7,1,2,21,01,001,000,1,000,7,1,5,2,1,,1,2,01,00,1,05,11,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,15,9,08,,
2023,01,7,1,1,28,09,014,000,1,000,9,1,7,1,,,2,1,,,2,,10,,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,40,1,15,10,06,,
2023,01,7,1,2,20,33,000,221,1,000,9,1,11,2,1,,2,1,,,2,,08,,2,0,0,0,0,0,0,1,1,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,10,1,13,8,08,,
2023,01,7,2,2,29,25,017,000,1,000,7,1,11,1,,,2,1,,,1,10,11,,2,0,0,1,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,2,06,0,15,1,12,10,08,,
2023,01,7,1,1,29,05,035,000,1,000,7,1,2,1,,,1,1,,,1,08,05,,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,30,1,13,8,07,,
2023,01,7,1,2,38,23,005,000,1,000,9,1,7,2,1,,1,1,,,1,07,04,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,07,0,20,1,14,8,04,03,
2023,01,7,1,2,26,09,014,000,1,000,4,1,9,1,,,2,1,,,2,,01,,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,004,001,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,15,8,07,09,
2023,01,10,1,2,45,01,001,000,1,000,9,1,5,1,,,2,1,,,1,02,10,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,10,1,11,10,08,05,
2023,01,10,1,1,56,01,001,000,1,000,3,2,11,1,,,2,1,,,1,02,02,,2,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,3,05,0,10,1,13,9,06,,
2023,01,10,1,1,25,01,001,000,1,000,9,1,11,1,,,1,2,01,00,1,01,05,,2,0,0,0,0,0,0,1,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,07,0,15,1,14,9,07,,
2023,01,10,1,2,30,01,003,000,1,000,9,1,4,1,,,1,2,00,04,1,08,02,,1,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,08,,
2023,01,10,1,2,46,01,001,000,1,000,9,1,2,1,,,2,1,,,1,01,10,,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,13,9,08,,
2023,01,10,1,1,41,01,001,000,1,000,7,1,11,1,,,2,1,,,2,,06,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,10,1,12,9,05,,
2023,01,10,2,2,49,01,001,000,1,000,9,1,11,1,,,2,1,,,1,01,03,,2,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,004,002,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,13,8,05,,
2023,01,10,2,1,39,01,001,000,1,000,9,1,5,2,1,,2,1,,,1,03,05,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,09,0,35,1,13,10,09,06,
2023,01,7,2,2,45,01,001,000,1,000,9,1,11,1,,,1,1,,,1,03,01,,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,10,1,15,10,08,,
2023,01,7,2,1,30,01,001,000,1,000,9,1,98,2,1,,1,1,,,1,10,06,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,15,9,09,,
2023,01,7,2,1,20,01,001,000,1,000,7,1,11,1,,,2,1,,,1,01,03,,1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,15,1,11,10,05,,
2023,01,7,2,2,40,01,001,000,1,000,4,1,5,1,,,1,1,,,2,,11,,1,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,002,002,1,0,0,0,0,0,0,0,0,0,0,2,10,0,25,1,12,10,07,,
2023,01,7,1,2,15,01,001,000,1,000,7,2,11,1,,,1,2,01,00,1,04,02,,2,0,0,1,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,14,10,05,,
2023,01,7,1,2,30,18,020,000,1,000,10,1,2,1,,,2,1,,,1,05,06,,2,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,12,9,09,,
2023,01,7,1,1,22,01,001,000,1,000,9,1,11,1,,,1,2,00,05,1,03,10,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,12,10,05,,
2023,01,7,2,1,30,14,039,000,1,000,9,1,2,1,,,1,1,,,1,02,03,,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,13,10,07,,
2023,01,10,1,2,43,01,001,000,1,000,9,1,2,1,,,2,1,,,1,01,05,,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,20,1,15,9,04,,
2023,01,10,1,2,20,01,001,000,1,000,9,2,11,1,,,2,1,,,1,01,03,,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,10,1,14,9,07,04,
2023,01,10,1,1,45,01,001,000,1,000,9,1,4,1,,,2,2,01,00,2,,02,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,07,0,15,1,12,8,07,,
2023,01,10,1,2,51,01,001,000,1,000,8,1,4,1,,,2,2,02,00,1,03,02,,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,15,10,05,,
2023,01,7,1,2,42,01,001,000,1,000,9,1,2,1,,,2,1,,,1,01,10,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,10,1,10,1,15,9,08,,
2023,01,7,1,2,54,01,001,000,1,000,8,1,4,1,,,2,1,,,1,04,03,,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,38,1,12,9,09,07,
2023,01,7,1,1,18,18,017,000,1,000,7,1,11,1,,,2,1,,,2,,03,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,14,8,05,,
2023,01,7,1,2,35,24,028,000,1,000,9,1,5,1,,,2,1,,,2,,07,,2,0,0,0,0,0,0,1,0,0,0,3,2,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,50,1,13,10,04,01,
2023,01,7,1,2,37,28,041,000,1,000,9,1,2,3,2,1,1,2,03,00,1,08,10,,2,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,20,1,13,8,05,,
2023,01,7,1,2,40,11,027,000,1,000,9,1,5,1,,,1,1,,,1,04,07,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,20,1,15,8,06,,
2023,01,7,1,1,39,09,016,000,1,000,10,1,1,1,,,1,1,,,1,02,05,,2,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,40,1,15,8,06,,
2023,01,7,1,2,22,01,002,000,1,000,7,1,98,1,,,2,1,,,2,,06,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,10,1,15,8,07,,
2023,01,7,1,1,41,01,001,000,1,000,9,1,2,1,,,1,1,,,1,12,03,,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,25,1,14,9,07,,
2023,01,7,1,2,25,19,039,000,1,000,10,2,1,2,1,,1,1,,,1,04,06,01,1,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,15,10,06,,
2023,01,7,1,2,30,01,001,000,1,000,9,1,2,1,,,1,1,,,1,05,03,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,1,0,0,0,0,0,0,0,0,0,1,08,0,30,1,14,10,04,,
2023,01,7,1,2,38,01,001,000,1,000,9,2,11,1,,,1,2,01,00,1,02,06,,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,2,08,0,10,1,11,10,02,,
2023,01,7,1,1,21,01,001,000,1,000,9,2,11,1,,,1,1,,,1,06,03,,2,0,1,1,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,15,10,02,,
2023,01,7,1,2,21,01,001,000,1,000,9,2,11,1,,,2,1,,,1,02,01,,2,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,20,1,12,9,07,,
2023,01,7,2,1,25,01,001,000,1,000,7,1,3,1,,,1,1,,,1,02,06,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,07,0,30,1,15,9,07,,
2023,01,7,1,2,51,01,001,000,1,000,7,1,1,1,,,2,2,00,05,1,02,03,,2,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,08,0,25,1,14,10,07,06,
2023,01,10,1,2,54,01,001,000,1,000,9,1,4,1,,,1,1,,,1,03,03,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,12,10,08,,
2023,01,10,1,1,22,01,001,000,1,000,9,2,11,1,,,1,1,,,2,,05,,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,20,1,15,9,07,,
2023,01,10,1,1,20,01,001,000,1,000,9,1,11,1,,,1,1,,,1,04,10,,2,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,3,06,0,18,1,12,10,05,,
2023,01,10,2,2,63,01,001,000,1,000,5,1,4,1,,,2,1,,,1,02,02,,1,0,0,0,0,0,0,0,1,0,0,6,1,2,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,2,08,0,10,1,13,8,07,,
2023,01,10,1,1,38,01,001,000,1,000,8,1,4,1,,,2,2,02,00,1,04,07,,1,0,1,1,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,003,002,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,15,10,09,,
2023,01,10,1,2,18,01,001,000,1,000,9,2,11,2,1,,1,2,03,00,1,01,02,,2,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,20,1,12,9,09,08,07
2023,01,10,1,1,60,33,000,221,1,000,8,1,99,2,1,,2,1,,,1,01,07,,2,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,15,1,13,10,07,,
2023,01,10,1,1,70,01,001,000,1,000,4,1,11,1,,,2,1,,,2,,03,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,004,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,35,1,13,10,09,,
